text,timestamp
"1745, flying f shoot 75 year old scotch???????",2026-01-18 15:09:52.745610
like useless conversation web show pas time,2026-01-18 15:09:52.745613
shade edith! christian fundamentalist always biggest problem dealing things? jesus christ no pun intended.,2026-01-18 15:09:52.745615
ti con nt ranh vo p2 ny c v nh din sai lm chng n lm hng p2 ny ri,2026-01-18 15:09:52.745618
hell shit,2026-01-18 15:09:52.745621
second part almost came 10 year john change location every 10 year,2026-01-18 15:09:52.745624
"loved first film, but second one terrible.....",2026-01-18 15:09:52.745626
"man ruin legacy first one , completely ruined first one amazing idea , amazing acting , amazing ending left",2026-01-18 15:09:52.745629
"first movie made genius storyteller, articulated confidence. stupidity thats another kind confidence.",2026-01-18 15:09:52.745632
"currently 2809 , reason part not like near 25002800 no basis attach prof young prof old not good start part 1 3200 3400 . 3700 bunch teenager go house young started searching like disturbed major flaw part 1",2026-01-18 15:09:52.745635
waiting part 3 2027 !!!! please like comment wanna support wait,2026-01-18 15:09:52.745637
seems movie goal discredit christianity script written lucifer,2026-01-18 15:09:52.745640
honestly disappointing,2026-01-18 15:09:52.745644
"proof humanity not ready hear bible religious book fary tell, create heaven earth but love lied",2026-01-18 15:09:52.745646
"movie crap compared first movie. college kid movie annoying, irresponsible acting terrible. first movie masterpiece. this?",2026-01-18 15:09:52.745650
kid truly crazy.,2026-01-18 15:09:52.745653
waiting part 3 2027,2026-01-18 15:09:52.745657
original thought provoking. pile teenage waistland crap.,2026-01-18 15:09:52.745660
"sorry, but dumbest piece shit ive ever seen.",2026-01-18 15:09:52.745663
"first one much better , one throe everything first one did, mystery, wonder true history john alive 14000 year last decade done know going die, end era come on... screw good plot, sake plot twist.... good tale thrown away, know go back time prequel. cause fucked up...",2026-01-18 15:09:52.745666
masterpiece,2026-01-18 15:09:52.745669
"sequal doesnt deserve part masterpiece,,, first part based idea , knowledge, curiosity, knowing , among knowledgeable people...those cast member know acting ...but seeing bunch college students.. asking stupid questions..and expressionless acting ..i disappointed man ..",2026-01-18 15:09:52.745672
"one stupid sequel, no coment",2026-01-18 15:09:52.745675
feel like im watching porn,2026-01-18 15:09:52.745677
,2026-01-18 15:09:52.745680
,2026-01-18 15:09:52.745683
,2026-01-18 15:09:52.745686
"awful pivot away original. discovered movie 3 hour ago watched back back. supporting character braindead caricature made stupid useless change john character. first movie magical character hyperintelligent unique personalities, offering interesting individualized perspective john. first movie genuinely one greatest thing ive ever seen. feel like written single weekend someone saw original movie, didnt understand it, decade later paid make sequal based memory alone.",2026-01-18 15:09:52.745690
actual hell whole philip part end? actual brain melting writing.,2026-01-18 15:09:52.745693
sidhhartha gautam indian nepal told ? make make sense,2026-01-18 15:09:52.745696
true story .... prophets. saint,2026-01-18 15:09:52.745699
"previously raved man earth possibly best film ever seen. man earth halocene mediocre, best. former philosophical introspective, socalled sequel preachy sophomoric. et cetera...",2026-01-18 15:09:52.745702
hallmark movie atheist,2026-01-18 15:09:52.745705
turn he immortal serial killer? lololol,2026-01-18 15:09:52.745707
empowerment godly people,2026-01-18 15:09:52.745710
,2026-01-18 15:09:52.745713
"im wondering 1st movie , told friend secret. wonder act alone made start age. would explain starting age since time 10 year",2026-01-18 15:09:52.745716
blecchhh!,2026-01-18 15:09:52.745719
didnt high hope sequel first really good good there,2026-01-18 15:09:52.745721
"found nitpicking pretty much start, watched two back back. going im not healing fast. entirely retconned part made first tantalizing. wasnt healing speed, didnt scar. whole student think he hot thing weird feel like anime, descent already questionable student thing first movie. im also confounded student connecting dot blinding pace seemingly disregarding consequence like tresspassing, shouldnt let scotfree. plus course many loose end left without satisfying closure, stark contrast neat bowtie first, still left thing ambiguous. plus course student reading like three book day entirely break semblance suspension disbelief. think there solid idea movie, student figuring thing could make good premise done course semester, though think religion bit laid awfully thick point counterintuitively almost felt preachy. fbi bit end really could half movie satisfying payoff, but instead cheap setup third movie.",2026-01-18 15:09:52.745724
well... definitely full hollow scenes.,2026-01-18 15:09:52.745727
"haha, cant wait 2027",2026-01-18 15:09:52.745729
cop come life im sure million criminal thought.,2026-01-18 15:09:52.745732
"doesnt make sense would leave van go behind? would suck lose gift long lost friend, but thousand year get back, would leave it. would rationalize friend would want not end lab somewhere guinea pig.",2026-01-18 15:09:52.745735
okay cool director. 1st movie gaindd following due mystery way john never truly answered questions. one take many unnecessary plots. but sadly part story. way could see working third movie never happen maybe instead aging start become younger. another commentor said fbi agent could possible immortal john met. could cat mouse game maybe. sequel really delve faster healing well. first one never suggested also suggested learned slow body such. not heal within week stabbed gut.,2026-01-18 15:09:52.745738
wow might worse sequel.,2026-01-18 15:09:52.745740
worf!!!!!l,2026-01-18 15:09:52.745743
"feel nothing like original, lost thing made original good. even script feel poorly written comparison",2026-01-18 15:09:52.745745
blonde college girl fucking fine im not even focused plot john would folded,2026-01-18 15:09:52.745748
"take amazing movie, make complete dogshit sequel. fucking embarrassing",2026-01-18 15:09:52.745752
"simply not good original one. honestly fact first one good heavy lifting making sequel decent. perhaps different writer studio demand behind fails capture original. whatever case clearly missed made first one interesting. focus suppose man. not students. not coworkers past present. not religious aspect. man. single place. without top theatrics. conversation someone wise seeing much yet also humble admit also know little. edit add final scene credit want film. honest, simple conversation open minded people one location. mid credit scene happens stunned tone deaf is. clearly whomever wrote scene particular not get concept people loved first one all. frankly hope third film made scene ignored, erased never brought beyond go opposite direction it.",2026-01-18 15:09:52.745755
10522 lens shot on? bokeh ball shape im not used to.,2026-01-18 15:09:52.745758
lot star trek people movie,2026-01-18 15:09:52.745761
boy john aged,2026-01-18 15:09:52.745764
even whiskey spoils!,2026-01-18 15:09:52.745767
"single compelling part movie me, shadowcovered fbi agent end, questions. could whole movie faceless federal agent recanting exploit via question random witness old new character left wonder john, another immortal. ....in 1983, man matching description killed compound full follower waco, texas, think he capa... ....in 1969, man matching description robbed museum stole old photographs.... ...in 2010, man matching description set fire security camera saving life convenience store clerk. . would that?",2026-01-18 15:09:52.745770
"kept waiting john outwit kid one question, like tom hank green mile stand god. tell him... killed one gifts? thought job?!",2026-01-18 15:09:52.745773
kid pissed much.,2026-01-18 15:09:52.745776
"try, but hard unsee feminization hollywood. two movie after. 1.all woman smart bos babe men bumbling idiots. aside john, not one capable man story. even killer church boy couldnt competently stab devil tied chair. everything favor righteousness, time, motivation, even stationary target messed up, like fool. 2.all woman belowhollywoodlevel attractive men feminine. unlike now, past actress usually exceptionally beautiful unless role call purposely unattractive, like misery. world tia carrera cameron diaz exists, best looking diverse girl could find? churchboy couldnt chiseled jaw, like churchboyfootball player american pie todd breaking bad? john second girlfriend chunky, but first girl artsy, waif professorhollywood archetype. realistic part movie damaged college girl attempted s3xully assault john, thought attractive actually was. ive seen woman build try make not conventionally attractive overtly aggressive. part believable. unbelievable that, rejection, didnt make victimassault story cover mistake. fact, normalized, soon ran away shame tear 90 sure going make false accusation move plot direction. surprised moral backbone override ego. jilted girl, common scenario workplaces, probably schools, too.",2026-01-18 15:09:52.745779
"reading comment think movie potential fantastic sequel. however storyline mr boat, script whack. steven seagal keanu reef xmen type shoot em brain dead action script, something little smart intelligent scifi. following religious storyline think fall flat beat dead donkey first one. first one revelation movie discovery. really could kept revelation going. maybe even made period piece gone back time. yes act look old but youre like beard no problem. many interesting possibility but pander religious nuts. shame. really could got mind character 2 mean lived 14,000 year maybe want die. made mortal suppose gonna kill thats end that. shame.",2026-01-18 15:09:52.745782
loved first one one hard watch,2026-01-18 15:09:52.745785
many people seeing clip first movie watching this?,2026-01-18 15:09:52.745788
5111 hate kids.,2026-01-18 15:09:52.745791
"yup, quick browse comment figured, better keep mystery.",2026-01-18 15:09:52.745794
broo john shoulda smahhhh dat bihhh god nem,2026-01-18 15:09:52.745797
10 year gap movie awsome lol but gonna handle aging. squared 10 year but dont think 10,2026-01-18 15:09:52.745800
much better thought would,2026-01-18 15:09:52.745803
jesus freak always going deep end,2026-01-18 15:09:52.745806
collage student made painful watch,2026-01-18 15:09:52.745808
talmudic propaganda,2026-01-18 15:09:52.745811
"lol better buying motor cycle taking student, glad im not one thought off. got confirmation movie itself. edit oh shit wrote book talkin bout. wonder mention buying motor cycle riding student. reedit havent laughed hard ages, movie master piece rereedit phillip literally shayne topp character crime portion",2026-01-18 15:09:52.745814
"bad director cant seem let good story good ending alone, try extend either abandon fail understand first one good.",2026-01-18 15:09:52.745816
glad kept original cast. not sure jesus character. aged much,2026-01-18 15:09:52.745819
"pig underrated pets, super smart, super friendly actually clean trainable",2026-01-18 15:09:52.745822
kid pretty stupid lol,2026-01-18 15:09:52.745824
single aggravating movie ive seen 10 year spectacularly terrible,2026-01-18 15:09:52.745827
fuck hunk shit? first one great.,2026-01-18 15:09:52.745829
skipping movie much watched like 30 min it. wtf ending. john anvenger now? also he dying saw child die. thats it. ever see one child die. no. foreshadowed end 1.,2026-01-18 15:09:52.745832
look like phil modern family lol,2026-01-18 15:09:52.745835
"movie isnt good first one, but still decent. however, worst trend history cinema college kid joke every single thing happens glad trend pretty much over. no one, history, ever talked like that.",2026-01-18 15:09:52.745838
veteran actor kid seem acting first time life. kid acting literally painful,2026-01-18 15:09:52.745840
5120 begin talking god head say son god literally next word say im not saying he son god cant mistaken signs. relationship god amazingly awesome. love,2026-01-18 15:09:52.745843
cant wait another one 2027.,2026-01-18 15:09:52.745846
"was..... disappointing say least, not expecting sequel all... writing first movie absent",2026-01-18 15:09:52.745849
"well, movie took unexpectedly dark twist.",2026-01-18 15:09:52.745852
"yeah nah, saw first one accident 611 done already",2026-01-18 15:09:52.745855
remember john said met guy like past said would keep touch...he said thought saw but missed him. next part provide closure but ride end worth it!!!,2026-01-18 15:09:52.745859
movie much worse... unlucky,2026-01-18 15:09:52.745862
butcher first one..,2026-01-18 15:09:52.745865
construction dialogue first movie smart. thoughtful answer followed logically derived questions. second movie scenario amateur acting little thought development. hard pass. admitted waste time. nap would valuable.,2026-01-18 15:09:52.745868
"pathetic. man purportedly life 14000 years, yet whole life reduced one middle eastern fairytale not 2000 year old, probably got written middle age anyway. pathetic. whole scope humanity reduced one fiction.",2026-01-18 15:09:52.745871
ad make unwatchable,2026-01-18 15:09:52.745874
po sequel.,2026-01-18 15:09:52.745876
khatra aise hi young aur rafical maa bap se hai fesh ko,2026-01-18 15:09:52.745879
"actually like it. not bad like comment says. worrying young actors, but good characters, auch shame isnt part3 end story line end part2.",2026-01-18 15:09:52.745882
"wish sequel actor david lee smith , tv series. knew movie late. but impossible cause dlsmith would old continue story line here. director lucky actually find actor actually almost didnt age 10years.",2026-01-18 15:09:52.745885
strange ending. seems though better ending would visit harrys dad. not credit scene like something marvel movie.,2026-01-18 15:09:52.745888
"watching first movie, kept engaged entire duration it. even though didnt action, anything besides people room. one however, annoying watch. kid brain capacity squirrels. discussion brainrotted. conclusion stupid. atleast one student shouldve brought scientific approach but non did. not even good acting yo",2026-01-18 15:09:52.745891
garbage acc shat first movie this.,2026-01-18 15:09:52.745894
first one good enough. one bad cinema.,2026-01-18 15:09:52.745897
agree blonde fbi agent end christian kid tried kill ? checked hair line same.,2026-01-18 15:09:52.745901
"hit pause blink watching first one, fast forward second 2x speed",2026-01-18 15:09:52.745904
"people pissy sequel? people whining attitude boomer critizing star war prequels. let nostalgia cloud critical thinking. story change evolve time, experience never replicated again, time is!! chaos change! different story! appreciate stop getting mad want watch thing over. human uncomfortable change want control can, order prevent suffering. still keep spirit theme alive. shame didnt funding keep going make grandiose story implying going be.",2026-01-18 15:09:52.745906
"1 ,2 .. .",2026-01-18 15:09:52.745909
"first movie genius script thought provoking , second pissed first , third highlander mlvie !? j hope not",2026-01-18 15:09:52.745912
"could made way better , movie kinda suck .... big time , dude survived 14 k cook rent girl ? nah sci fi definitely",2026-01-18 15:09:52.745914
2100 cooking girlfriend instead going drink mate beginning end,2026-01-18 15:09:52.745917
13050 look younger guy who supposed live forever,2026-01-18 15:09:52.745920
probably dumbest part 2 ive ever seen....... come guy really? literal gold mine hands.,2026-01-18 15:09:52.745923
brutto film il seguito,2026-01-18 15:09:52.745926
whole fcked masterpiece,2026-01-18 15:09:52.745928
"jiji, still watch. feling bit old guess hehe, hug frae scotland alexander john murray",2026-01-18 15:09:52.745931
"watched man earth holocene back back. first movie masterpiece praise give less, sequel even doesnt reached beauty original felt like story going correct direction showing consequence telling secret other, making connection different life lives. story premise movie extremely rich execution first commendable sequel fell felt face. like philosophical movie one must watch, future sequel, movie but premise get diluted genres. personally, would love see prequel john immortal meet would great, john aspect philosophical nature human instinctive human based end credit",2026-01-18 15:09:52.745933
"trash. bad writing regurgitating previously done concept worse version. 1st one okay ... make masterpiece wasnt, nice concept wrapped bunch drivel saved end son died.",2026-01-18 15:09:52.745936
"best sequel could plot professor oldman meet person mentioned part 1 similar like thousand year old saw train station but lost crowd. imagine discussing sharing length information regarding history, religion, cults, extra terrestrial contact ancient tribes, invention time travel machine nazi time, secret experiment different country not. once, imagine guy played none keanu reaves. end, keanu reaves say per knowledge, total 5 people including even older two somewhere world. story would ended embark journey find remaining 3 people. immature cringe acting kid extent spoilt whole seriousness movie.",2026-01-18 15:09:52.745939
"dog sht desecration jerome bixbys ouevre sequel supposed be. shame successor led memorialize nonsense was. no structure, weird segues, half baked jab introspective question original screenplay raised. please go familiarize legacy work jerome bixby.",2026-01-18 15:09:52.745941
imo man earth spinoff comic book,2026-01-18 15:09:52.745944
pitiful.,2026-01-18 15:09:52.745946
1,2026-01-18 15:09:52.745949
"comment section interesting, say least. not interesting see people mind go back inside box soon subject require take path thanking, exploration questioning, frightened destroy paradise created themselves, risking everything way, sacrificing important quest life get truth.",2026-01-18 15:09:52.745952
"kid terrible people, self righteous religious zealots. always wary someone need supreme creator universe tell decent human being.",2026-01-18 15:09:52.745955
"unbelievable. youve club cab pickup, dont go back regular cab.",2026-01-18 15:09:52.745959
really couldve better. but first one great.,2026-01-18 15:09:52.745962
stupid christian boy going hell wonder believer like whole faith made,2026-01-18 15:09:52.745965
think guy end immortal met but he serial killer im assuming something,2026-01-18 15:09:52.745968
horrible... but watched guess creator got watch time,2026-01-18 15:09:52.745971
"best film hadnt saw, now. great sequence underrated. come 2027",2026-01-18 15:09:52.745974
thr second movie deems like parody sequel 1st part lol needed screentime john not bunch whinng little kid,2026-01-18 15:09:52.745977
n tem legendado???,2026-01-18 15:09:52.745980
whole movie could john tied chair interrogated student would better close first one style,2026-01-18 15:09:52.745982
could cain but forgot,2026-01-18 15:09:52.745985
im willing bet one girl didnt help spread word thing probably coulda convinced talk but said like crapnits happening yet another crusade,2026-01-18 15:09:52.745988
"first movie genius, pure gold, maybe jerome bixby cromagnon century hone writing skill emerson regular human chef dentist.",2026-01-18 15:09:52.745992
"like first movie one best movie ive ever seen, one worst movie ive ever seen. bad writing, bad acting, entirely losing plot first movie, overall backtracking thing made first movie great. movie like shawshank redemption made sequel andy go become murderer escaping sentenced receive death penalty, basically destroying everything built first movie. literally jaw floor dawned movie ended poorly written nonsensical manner. 110",2026-01-18 15:09:52.745995
last stupid but need part three,2026-01-18 15:09:52.745998
would suck live 14k years. imagine witnessing horror mankind. death ultimate reset life.,2026-01-18 15:09:52.746001
let ending.but anything possible eh.,2026-01-18 15:09:52.746005
fck,2026-01-18 15:09:52.746007
"took science fiction concept john character made bullshit straight vod flick. imovie as transitions, worst camera work youve ever seen life. sound design deaf person. camera work blind person. wow!! love movie shitty much tho",2026-01-18 15:09:52.746010
omg comedically bad,2026-01-18 15:09:52.746013
got hyped hearing sequel. 2min completely garbage but thisll good movie watch shit friend,2026-01-18 15:09:52.746016
"first movie 1010, second movie one 210",2026-01-18 15:09:52.746018
look like he going case xfiles now!,2026-01-18 15:09:52.746021
thats thats ends? dumbass sequel,2026-01-18 15:09:52.746024
waste...,2026-01-18 15:09:52.746026
student reenforced dislike teenager young adult,2026-01-18 15:09:52.746029
"11.11.2024 sadly, screenwriter go ending suggests young caucasian christian college student grows become j.edgar hoover gman serial killer rage not finding real jesus christ. waanhwaanh.. original better didnt try solve mystery.",2026-01-18 15:09:52.746032
ruining ? anyway... cant wait watch 3rd part 2027,2026-01-18 15:09:52.746034
dont read comment watch it. pretty good.,2026-01-18 15:09:52.746037
altsimo mierdon,2026-01-18 15:09:52.746039
2027 please.,2026-01-18 15:09:52.746042
"not good original, but worth watch companion piece. made tv series pilot initially, thats bit structured differently. original 9 10 me, 7 but seen original . standalone really isnt , id rate little lower 6.",2026-01-18 15:09:52.746045
id love see third movie,2026-01-18 15:09:52.746047
still looked good age hate still like movie hoping part 3,2026-01-18 15:09:52.746050
men black end other???,2026-01-18 15:09:52.746053
"gusto mucho, e una buena secuela, ojal hagan la tercera",2026-01-18 15:09:52.746056
"first movie, john mentioned someone immortal like him. maybe guy serial killer mentioned part.",2026-01-18 15:09:52.746060
part3????,2026-01-18 15:09:52.746063
nothing like first part,2026-01-18 15:09:52.746066
"reading comments, im not going waste time watching it.",2026-01-18 15:09:52.746068
didnt like ending all. didnt give kind closure anything anyone...,2026-01-18 15:09:52.746071
lol comment likedislikeratio dont match,2026-01-18 15:09:52.746074
gonna leave cliff hanger like,2026-01-18 15:09:52.746077
,2026-01-18 15:09:52.746080
"4556. picked plastic way back mountains.. good message, fit story kind man was.. caring people .. caring earth... made real. kudos writers.",2026-01-18 15:09:52.746083
way ended pissed,2026-01-18 15:09:52.746086
en franais svp,2026-01-18 15:09:52.746089
shame mixed disappointed,2026-01-18 15:09:52.746092
mind blowing sense,2026-01-18 15:09:52.746096
think...the actor mature good actor ! not noobs . spoiled whole mood first part got !,2026-01-18 15:09:52.746099
"fuk, disappointed",2026-01-18 15:09:52.746102
"please dont watch this, not worth expectation. literal waste watching part1",2026-01-18 15:09:52.746105
first movie really good. but b class crap,2026-01-18 15:09:52.746108
become follower good but blind follower bullshit. religion doesnt make blind priest that.,2026-01-18 15:09:52.746111
isbthere third one?,2026-01-18 15:09:52.746113
isnt funny hollywood producing movie advertisement like last 60 years. leave jbirds.,2026-01-18 15:09:52.746116
u notice van gohh last scene john fabricated identy body found 1 year ago doctor,2026-01-18 15:09:52.746118
"first movie entirely shot single room, still hold everyone end, however doesnt even come close that.",2026-01-18 15:09:52.746121
second movie not bad,2026-01-18 15:09:52.746124
"shame, doesnt come close original movie. waste time!! could degrade piece art much original was, putting typical student without logical sense sex heads!!",2026-01-18 15:09:52.746127
"ok, 4 jesus",2026-01-18 15:09:52.746129
"perfect depiction brain damage religion inflicts people, lol.",2026-01-18 15:09:52.746132
first part kept thinking week wen first watched it....such underrated movie true cult masterpiece....,2026-01-18 15:09:52.746135
"please unpublish movie internet , insult part 1",2026-01-18 15:09:52.746137
perdi su esencia no e como la primera parte,2026-01-18 15:09:52.746140
third sequel come 2027.,2026-01-18 15:09:52.746143
excellent thank,2026-01-18 15:09:52.746146
"four student like believer days, care teacher",2026-01-18 15:09:52.746148
"different first one, but not worst movie ive watched. felt like ended way abruptly tho",2026-01-18 15:09:52.746151
wife person left end movie?,2026-01-18 15:09:52.746154
"damn, bad movie",2026-01-18 15:09:52.746157
"see lot people comment talking not good first, but point think well enough everyone agree man earth far greatest film ever seen, holocene pretty good movie.",2026-01-18 15:09:52.746161
"comparando com primeiro, na minha opinio perdeu essncia, simplicidade e papo cabea que tinha no primeiro no existe nessa sequencia. ficou em aberto mais esperado uma sequencia, no teve plot igual primeiro. bem fraco, mais foi bom ver uma continuao, poderia ter uma terceira parte.",2026-01-18 15:09:52.746164
"moment drank whiskey gone bad spell go show nothing last forever.. gosh, line alone killed little depth left teenager segment..",2026-01-18 15:09:52.746167
man wtf ending... like... skip something???,2026-01-18 15:09:52.746170
son said year ago didnt want come back would treated again. great example man stupidity.,2026-01-18 15:09:52.746173
lazy writing,2026-01-18 15:09:52.746176
so...... not blasphemous missing something?,2026-01-18 15:09:52.746179
"well, forgave judash. girl joke savage",2026-01-18 15:09:52.746182
"character jesus not indecisive, regretful, unsure path. felt story would much better told author known jesus wrote.",2026-01-18 15:09:52.746184
people believe want believe,2026-01-18 15:09:52.746188
first movie left thinking. second enhances story human being weakness . not thoughtprovoking,2026-01-18 15:09:52.746191
unbearably bad compared 1st part sad say,2026-01-18 15:09:52.746195
master piece man waiting next one 2027,2026-01-18 15:09:52.746198
religious always refuse accept fact believe mythos story made people,2026-01-18 15:09:52.746202
not great movie. really enjoyed first one spite ridiculous premise. but poorly made.,2026-01-18 15:09:52.746205
director not making more. tf cast? kid extremely irritating!,2026-01-18 15:09:52.746208
"make lot sense would captured, regardless modern day. one place speaking next next....every country would curious scared government would go get",2026-01-18 15:09:52.746211
"coming shorts,",2026-01-18 15:09:52.746213
made damn sequel???,2026-01-18 15:09:52.746216
"enjoyed one, not good first but still enjoyable",2026-01-18 15:09:52.746228
"devil, lollardyism misguided human blasphemy bad pornographic meet lifetime movie soundtrack dulled threnody pleasant, albeit bloated, minutes. thanks.",2026-01-18 15:09:52.746231
dumb kids...thats birth control needed,2026-01-18 15:09:52.746233
philip edith nut,2026-01-18 15:09:52.746236
compared first one terrible god,2026-01-18 15:09:52.746239
nail fact jesus returned wouldnt know wether laugh cry.,2026-01-18 15:09:52.746242
"dont understand student didnt send professor 2 original photos. one partially obscured full side profile. would easily recognisable, especially someone met real life friend him.",2026-01-18 15:09:52.746244
decent sequel like mainstream cinema storytelling but nothing like masterpiece 1st one was....,2026-01-18 15:09:52.746247
thing going smooth. tara designed destined idiot,2026-01-18 15:09:52.746250
"seen man too, africa. 2 year ago, started talking budha stuff.",2026-01-18 15:09:52.746253
seen first movie genuinely changed way live thinking time not time left little but choose hell point movie man lived 14000 year ago thats it?,2026-01-18 15:09:52.746256
well 3 year gona third film,2026-01-18 15:09:52.746260
mean leave guy alone,2026-01-18 15:09:52.746263
yea ok movie sucks. movie already dont great plot but take charm original make mystery thriller bs???,2026-01-18 15:09:52.746266
"first part well done, hard another, but okay one show deal change identity.",2026-01-18 15:09:52.746269
anyone explain ever religious person encounter movie turn lunatic,2026-01-18 15:09:52.746271
3 year next installment,2026-01-18 15:09:52.746274
worf dont look,2026-01-18 15:09:52.746278
movie bad compared first movie. sadly,2026-01-18 15:09:52.746280
....and would gotten away wasnt meddling kids! lmfao,2026-01-18 15:09:52.746283
"125 stupid side note live chico,ca thats 100 not chico history museum.",2026-01-18 15:09:52.746286
movie absolute disaster compared first one really high hope watching first but man miss mark one,2026-01-18 15:09:52.746289
think he wondering jew not jesus make sense not heal fast anymore probably mean second coming christ getting closer,2026-01-18 15:09:52.746292
well nobody said but might well say anyone like long life im happy maybe end meet good luck,2026-01-18 15:09:52.746295
"wth kinda ending that.... stupid religious kid go crazy stab him, end cave six week later?",2026-01-18 15:09:52.746298
"12325 messiah, messiah! monty python life brian reference movie, prequel watched life brian between. think somebody production star trek fan. picked dr phlox john billingsley immediately, but not worf michael dorn credits.",2026-01-18 15:09:52.746302
anyone notice painting?,2026-01-18 15:09:52.746305
sorry didnt even last 10 mintes... person directedmade slaughterd idea first movie. go beyond bad.,2026-01-18 15:09:52.746308
loved first one covered journey history. told lifetime experiences. one focused one life jesus. ok movie but would impossible eclipse original,2026-01-18 15:09:52.746310
"someone tell there review film talk entirely different story? story john outed public, apparently witnessed student suicide decided walk ocean end? would genuinely like know whether crazy different version, author review article high something",2026-01-18 15:09:52.746313
good sequel but could used star trek actor,2026-01-18 15:09:52.746316
movie pretty good. first one absolutely excellent,2026-01-18 15:09:52.746318
personally first muvie way much better watch second part thinking going meet fellow teacher believed end look much older theme,2026-01-18 15:09:52.746321
5550 hot,2026-01-18 15:09:52.746324
not gripping first one 2007,2026-01-18 15:09:52.746328
"dang , disappointing sequel . insipid . sound track suck .",2026-01-18 15:09:52.746331
as comparred first part,2026-01-18 15:09:52.746334
even part 3 this?,2026-01-18 15:09:52.746336
actor played john good job still overall movie wasnt focused around enough felt like soap opera,2026-01-18 15:09:52.746339
14000 year much living 2000 year would great.,2026-01-18 15:09:52.746342
dogshit movie,2026-01-18 15:09:52.746345
hate,2026-01-18 15:09:52.746347
3 year another sequel!!!!! im still healthy,2026-01-18 15:09:52.746350
sequel simply highlander movie,2026-01-18 15:09:52.746353
one bit weak student find out. john able erase id leaf but let jenkins print book not know it?,2026-01-18 15:09:52.746356
"movie disappointment. not watch it, liked first one.",2026-01-18 15:09:52.746360
know not like part 1 .. but sad reality gen z.. frustrate see 4 gen z. but waht is... love john oldman..... inspired write something,2026-01-18 15:09:52.746363
there part2??? cant wait watch,2026-01-18 15:09:52.746366
college student say respect safe use proceeds tase tie up.,2026-01-18 15:09:52.746369
"sequel nobody asked for, movie nobody wanted",2026-01-18 15:09:52.746373
"they, whoever are, turned wonderful philosophical movie escape witch mountain movie.",2026-01-18 15:09:52.746376
2nd movie made money sex coould set cuz sexualize stuff sum reason amr,2026-01-18 15:09:52.746379
pourquoi c pa en franais???? domage,2026-01-18 15:09:52.746381
professor shaman realy thought wouldve name based 2007 movie got big name sequal see man yhey leave cliffhanger lile gonna make third oooo keep going tk introduce existence people tk populace doc lab somewhere not dad hospital cause doc old cant beleave dad alive,2026-01-18 15:09:52.746384
think guy mentioned post credit could man john thought like last saw train station,2026-01-18 15:09:52.746387
"well, actually every muslim knowns prophet dyed hair beard natural dying plant. called henna.",2026-01-18 15:09:52.746391
well movie total shit nothing compared first wish never watched,2026-01-18 15:09:52.746394
thanks warnings. wont watch it. guessed would diappointment.. first scene usual banal self absorbed american teenager .,2026-01-18 15:09:52.746397
"kid stab him, next scene he cave 6 week later wtf ? first movie awesome one ok missing scene pissed off.",2026-01-18 15:09:52.746401
"no no no noooo hell !! sequel not necessary , stupid....what wanna smart, rich fakely smart idiot thought could turn something else... dont need watch crap.",2026-01-18 15:09:52.746404
"student painful watch. feel like people behind sequel didnt quite understand magic first movie. but since damage already done, would watch 3rd installment anyway. left quite cliffhanger end.",2026-01-18 15:09:52.746408
internet never existed john oldman would never found,2026-01-18 15:09:52.746410
bad history,2026-01-18 15:09:52.746413
"hope third one better second one, first one good enough thinking second film suppose litlle bit better that, respect actor not talking than.",2026-01-18 15:09:52.746416
grt movie,2026-01-18 15:09:52.746418
"great movies. course, rightist wont like shake faith fundamental leftist wont like give oriental philosophy inconvenient edge.",2026-01-18 15:09:52.746422
2.4.24 please ! excellent story especially assemble reset next one.,2026-01-18 15:09:52.746424
would loved second one meeting man immortal trying prove story eatch other.,2026-01-18 15:09:52.746427
"actually highlander, one",2026-01-18 15:09:52.746430
wont survive china facial recognition digital id,2026-01-18 15:09:52.746433
ruin first part,2026-01-18 15:09:52.746435
first one little masterpiece good movie,2026-01-18 15:09:52.746438
"think last man fbi second man john described first part, guy similar him.",2026-01-18 15:09:52.746441
well wow loved movie hype release course no doubt straight video bin encase mass find fab,2026-01-18 15:09:52.746443
"thats ending lol. hurting kids, potential serial killer theory. dumb.",2026-01-18 15:09:52.746446
first movie masterpiece but sequel unfortunately not great,2026-01-18 15:09:52.746449
"bullshit,",2026-01-18 15:09:52.746451
"better end first part, guys. dont watch failure.",2026-01-18 15:09:52.746454
worf????????,2026-01-18 15:09:52.746459
"would immortal stay radar digital age? concept, intrigue me. amount fake paper license need get every 10 years. get discovered bunch kid dont mystery machine dog. understand u big country california large state, chance john running someone knew past slim none, but going santa clarita chico 6 hour drive, least cross state line start again.",2026-01-18 15:09:52.746462
waiting trilogi,2026-01-18 15:09:52.746465
wonder there plan 3rd movie 2027?,2026-01-18 15:09:52.746468
though not good first. think illustrates jesus would return not. mean actually looking it. chance jesus bible wouldnt correct hed preach peace love want make heaven here. modern day christianity couldnt accept that.,2026-01-18 15:09:52.746471
movie left flatter wanted.,2026-01-18 15:09:52.746474
first one definitely better. dont need kid b added movie. cheapens it.,2026-01-18 15:09:52.746478
tara hate club assemble,2026-01-18 15:09:52.746481
storytelling much progressive captivating first part.,2026-01-18 15:09:52.746483
wanna unsee shit,2026-01-18 15:09:52.746486
